Time,Year,Day,HourMin,BattV,ProgSig,AirTC_avg,RH,WS_ms,Wind_dir,Rain_mm_Tot,WP_8T,Temp_8T,WP_7C,Temp_7C,WP_10T,Temp_10T,WP_5T,Temp_5T,WP_6C,Temp_6C,WP_9C,Temp_9C,Slrkw_avg,SLRMH_Tot,LW,WP_2T,Temp_2T,WP_1T,Temp_1T,WP_3C,Temp_3C,WP_4C,Temp_4C,WP_11T,Temp_11T,WP_12C,Temp_12C,WV_8T,WV_7C,DateR,hours,minutes,datetime,VPD,Sol_W_m2,PAR,DLI,SM_T,SM_C,Temp_T,Temp_C
114985,2024,284,2200,12.22,1948,11.89,65.68,0.403,121.9,0,-0.722600398830008,21.32,-0.5380260945229719,21.46,-0.8016392633031726,21.75,-0.7314649029467092,22.34,-0.7858423696677813,22.16,-0.7840026590344827,21.64,0,0,-101,-0.8528446588280512,22.48,-3.0705872343445253,24.06,-0.6852357224422636,22.18,-1.212945001478616,22.37,-0.9826900126539005,22,-1.1870025012119787,21.17,-549.6,-689.9,2024-10-10,22,0,2024-10-10T20:00:00Z,0.4783879970686351,0,0,0,-0.8182478473123684,-0.8012103694292231,22.325,21.830000000000002
114986,2024,284,2230,12.21,1948,11.44,69.03,0.042,172.6,0,-0.7257470153491298,20.96,-0.5372889549705093,21.05,-0.8136786281697189,21.33,-0.7301761291596222,21.95,-0.7884802413396735,21.89,-0.7820632218581358,21.34,0,0,-101,-0.8658028329286275,22.13,-3.3854539184500965,23.64,-0.7078021654019266,21.85,-1.219674799663351,21.93,-1.00735664081909,21.64,-1.1991708829349164,20.83,-543,-684.2,2024-10-10,22,30,2024-10-10T20:30:00Z,0.4190175003815819,0,0,0,-0.8285522492852376,-0.8070618766467194,21.941666666666663,21.481666666666666
114987,2024,284,2300,12.2,1948,10.96,74.2,0.21,122.2,0,-0.7362580535087491,20.64,-0.5326349333968482,20.67,-0.8108709424192794,20.95,-0.7325043603761753,21.59,-0.7862935799709444,21.62,-0.7798796987372647,21.06,0,0,-101,-0.8818260291040132,21.82,-3.760095158204373,23.2,-0.7202927405716363,21.54,-1.233463563363722,21.53,-1.0306675459095516,21.28,-1.2174644270885824,20.49,-535.8,-677.9,2024-10-10,23,0,2024-10-10T21:00:00Z,0.33810754340774507,0,0,0,-0.8384253862635536,-0.810512903208083,21.580000000000002,21.151666666666667
114988,2024,284,2330,12.19,1948,10.44,78.2,0.291,88.2,0,-0.7443400878261475,20.33,-0.5274181193739559,20.33,-0.8065966488364563,20.58,-0.7365293376013773,21.25,-0.7861432927679589,21.37,-0.7785804641239839,20.79,0,0,-101,-0.8917990321030602,21.51,-4.0591952850705155,22.79,-0.7320834864689746,21.25,-1.2568229369488821,21.14,-1.0314862799063265,20.95,-1.2356355795757799,20.18,-530.9,-673.7,2024-10-10,23,30,2024-10-10T21:30:00Z,0.2759443400351168,0,0,0,-0.8421502772546736,-0.8162096599367512,21.235000000000003,20.843333333333334
114989,2024,284,2400,12.18,1948,9.94,80.8,0.161,274.3,0,-0.7428065307061233,20.04,-0.5213857096021468,19.99,-0.8070788929239947,20.25,-0.737844960842362,20.93,-0.7879931155332449,21.12,-0.7720466320832808,20.52,0,0,-101,-0.8897152355252376,21.21,-4.420472470667893,22.39,-0.7381716873138179,20.96,-1.2637950776071087,20.77,-1.0301180038401658,20.63,-1.259551817808661,19.88,-526.8,-670.1,2024-10-10,24,0,2024-10-10T22:00:00Z,0.23502647274843014,0,0,0,-0.8415127247675767,-0.8166784444279198,20.908333333333335,20.54
114990,2024,285,30,12.17,1948,9.45,81.3,0.295,260.2,0,-0.7369348689634937,19.77,-0.5150970095885874,19.67,-0.8096138998049804,19.93,-0.733387602801146,20.62,-0.7925233506636115,20.89,-0.7658454543155438,20.28,0,0,-101,-0.8845381726418821,20.93,-4.7594569382576815,22.04,-0.7445346591933538,20.69,-1.261011451756915,20.42,-1.028101156549984,20.32,-1.2705161584366824,19.6,-522.7,-666.6,2024-10-11,0,30,2024-10-10T22:30:00Z,0.2214839895719738,0,0,0,-0.8385151401522972,-0.8158023851036024,20.601666666666663,20.258333333333336
114991,2024,285,100,12.16,1948,9.56,74.5,0.322,276.7,0,-0.7280937273586255,19.46,-0.5085917704728146,19.37,-0.8137093132598877,19.61,-0.7283859331036414,20.32,-0.797150522783375,20.67,-0.7571029931711045,20.03,0,0,-101,-0.8821991319049286,20.67,-5.0279500824573296,21.68,-0.7586871109510658,20.43,-1.2462369295348732,20.09,-1.0301908809293165,20.03,-1.271244231939777,19.31,-520.1,-664.3,2024-10-11,1,0,2024-10-10T23:00:00Z,0.30427012828744204,0,0,0,-0.8365157973112799,-0.8135538653826465,20.295,19.983333333333334
114992,2024,285,130,12.16,1948,10.43,61.63,0.786,232.3,0,-0.7206682842319968,19.19,-0.5029732607240769,19.08,-0.8132110292388522,19.29,-0.7215041042448886,20.05,-0.800788449439403,20.45,-0.7490997637443668,19.8,0,0,-101,-0.8782191362323603,20.41,NA,21.31,-0.7596306774737546,20.19,-1.2305226764264134,19.77,-1.0324835453368104,19.74,-1.2700719220176484,19.06,-520.1,-664.5,2024-10-11,1,30,2024-10-10T23:30:00Z,0.48536267385717335,0,0,0,-0.8332172198569816,-0.8086029655616029,19.99833333333333,19.724999999999998
114993,2024,285,200,12.15,1948,11.1,66.62,0.73,276.9,0,-0.7129767874258369,18.95,-0.4975587370861202,18.8,-0.8100243128859873,19.01,-0.714218138800845,19.79,-0.8014300467792947,20.25,-0.7417628889461797,19.57,0,0,-101,-0.8729768675323963,20.19,NA,21.04,-0.7578729099789748,19.94,-1.2031449508059746,19.45,-1.0335923929133628,19.45,-1.2665131489464876,18.8,-525.4,-669.1,2024-10-11,2,0,2024-10-11T00:00:00Z,0.4415381292673263,0,0,0,-0.8287576999116857,-0.8003539067193088,19.738333333333333,19.468333333333334
114994,2024,285,230,12.14,1948,10.12,61.22,0.917,270,0,-0.7036704877495471,18.72,-0.49185409986838613,18.56,-0.8026424565351665,18.76,-0.7082397766310377,19.53,-0.7977094795963351,20.05,-0.732287123885549,19.32,0,0,-101,-0.8704279128831521,19.97,NA,20.76,-0.7381347257279327,19.71,-1.1730672859448932,19.18,-1.0344969056849278,19.19,-1.2672412224495821,18.58,-527.9,-671.6,2024-10-11,2,30,2024-10-11T00:30:00Z,0.4804717231497061,0,0,0,-0.8238955078967664,-0.7866105430046192,19.488333333333333,19.23333333333333
114995,2024,285,300,12.13,1948,10.5,61.84,0.637,271.1,0,-0.6955068589878365,18.52,-0.48703723810030686,18.33,-0.794740348428303,18.53,-0.701244970849391,19.3,-0.7933194195369665,19.87,-0.7254645730418948,19.14,0,0,-101,-0.866536136844819,19.77,NA,20.47,-0.7200116930412271,19.48,-1.1459500348966822,18.92,-1.0333371487542318,18.96,-1.264588356926812,18.4,-528.1,-672,2024-10-11,3,0,2024-10-11T01:00:00Z,0.4849705962169715,0,0,0,-0.8182730927729163,-0.7743565917234155,19.25833333333333,19.023333333333337
114996,2024,285,330,12.12,1948,9.98,57.38,0.681,219.6,0,-0.6870932164800917,18.33,-0.48218829646523315,18.1,-0.7870111926478451,18.32,-0.6959127390441592,19.08,-0.7892797971550931,19.7,-0.7192048146474719,18.94,0,0,-101,-0.8575750444329276,19.55,NA,20.2,-0.6886884924746598,19.25,-1.10737155397624,18.67,-1.0287427538898757,18.72,-1.269944299938083,18.21,-525.6,-669.9,2024-10-11,3,30,2024-10-11T01:30:00Z,0.5231124887449039,0,0,0,-0.81126698929898,-0.7573465909437396,19.033333333333335,18.811666666666667
114997,2024,285,400,12.12,1948,10.13,55.16,0.527,265.4,0,-0.6780735434415145,18.14,-0.4775743747253152,17.88,-0.7783921692524939,18.09,-0.689129939340042,18.84,-0.7845117525759188,19.53,-0.7116102548307085,18.74,0,0,-101,-0.8481596034700148,19.32,NA,19.92,-0.6709050879450491,19.05,-1.0822115235089054,18.43,-1.024947566146733,18.51,-1.2761726758539245,18.02,-521.9,-666.8,2024-10-11,4,0,2024-10-11T02:00:00Z,0.5559257260829052,0,0,0,-0.8037405643301596,-0.7453625987171794,18.803333333333338,18.60833333333333
114998,2024,285,430,12.11,1948,9.63,59.16,0.723,285.4,0,-0.6693464248421598,17.94,-0.4708968806715496,17.63,-0.7689258189354375,17.87,-0.6846105137300754,18.61,-0.7793053993792203,19.35,-0.7050422507577724,18.55,0,0,-101,-0.8393794833512778,19.12,NA,19.73,-0.6473989140989682,18.83,-1.047187631329147,18.19,-1.0190623053300514,18.3,-1.274529628753071,17.83,-520,-665.2,2024-10-11,4,30,2024-10-11T02:30:00Z,0.4896113489298687,0,0,0,-0.7962649092378004,-0.7299662152473315,18.595000000000002,18.396666666666665
114999,2024,285,500,12.09,1948,9.97,50.09,0.392,278.8,0,-0.6610196071918243,17.75,-0.468056068971496,17.41,-0.759029179967606,17.64,-0.6803648130721827,18.39,-0.7751339705873039,19.18,-0.7001225241987865,18.37,0,0,-101,-0.8312590926711684,18.92,NA,19.43,-0.6259172588156114,18.64,-1.0152796705783413,17.94,-1.0124144502838353,18.09,-1.2860525774998457,17.63,-518.5,-664,2024-10-11,5,0,2024-10-11T03:00:00Z,0.6121780103796957,0,0,0,-0.7888174286373233,-0.7169018986303078,18.37,18.195
115000,2024,285,530,12.09,1948,10.31,46.39,0.504,255.7,0,-0.65271929030118,17.56,-0.4636098691448868,17.2,-0.7499931183013249,17.43,-0.6751312617273801,18.18,-0.7693310016033474,19.02,-0.6941490437478697,18.18,0,0,-101,-0.8216051448710349,18.73,NA,19.23,-0.6073137255123998,18.45,-0.9917651280713055,17.71,-1.0025321077784684,17.88,-1.2863085190473893,17.45,-517.5,-663.3,2024-10-11,5,30,2024-10-11T03:30:00Z,0.6727187293207567,0,0,0,-0.7803961845958776,-0.7052337536159619,18.168333333333333,18.00166666666667
115001,2024,285,600,12.08,1948,10.18,55.2,0.789,209.6,0,-0.6442104542750711,17.38,-0.4585939029849172,16.97,-0.7403566052115147,17.22,-0.6717189402229337,17.97,-0.7640210862273296,18.84,-0.6882860993604016,18.01,0.001,0.00138,-101,-0.8117688300009214,18.55,NA,19,-0.5867362343064014,18.27,-0.9702970718620005,17.49,-0.9938381151287278,17.67,-1.2915619459619607,17.26,-517.6,-663.4,2024-10-11,6,0,2024-10-11T04:00:00Z,0.5572942093645953,1,2.3,0.19872,-0.7723785889678336,-0.69358687894821,17.965,17.80666666666667
115002,2024,285,630,12.07,1948,10.11,51.39,0.678,220.4,0,-0.6349086876234653,17.21,-0.4537739029689798,16.77,-0.7317578060801382,17.02,-0.6673410844607912,17.77,-0.757372185098494,18.66,-0.6836554402985735,17.84,0.029,0.05266,-101,-0.8028140140847462,18.36,NA,18.82,-0.5595087958889482,18.09,-0.9502112394871151,17.28,-0.9844167463643049,17.47,-1.2995330955217035,17.08,-518.2,-664.2,2024-10-11,6,30,2024-10-11T04:30:00Z,0.6018586233755517,29,66.69999999999999,5.762879999999998,-0.7642476677226892,-0.6809043127484221,17.775000000000002,17.62
115003,2024,285,700,12.15,1948,11.6,51.75,0.156,273.8,0,-0.6250720240591453,17.04,-0.4494818259816272,16.59,-0.7226861776047979,16.85,-0.6630347110109738,17.59,-0.7529814276507124,18.52,-0.6783730717648663,17.67,0.086,0.15514,-101,-0.7932793197032232,18.2,NA,18.6,-0.531427405359867,17.93,-0.9297352182951973,17.07,-0.9766854984186084,17.29,-1.2963850842257558,16.93,-524.3,-669.7,2024-10-11,7,0,2024-10-11T05:00:00Z,0.6597739610704111,86,197.79999999999998,17.089919999999996,-0.7561515461593497,-0.6683997898104541,17.595,17.451666666666668
115004,2024,285,730,12.87,1948,14.37,45.78,0.069,66.13,0,-0.6138172211571405,16.91,-0.4611759835837754,16.45,-0.7112803901113945,16.72,-0.6617874318344558,17.46,-0.7466484434729321,18.38,-0.6713182905797077,17.55,0.222,0.3988,-101,-0.776320228277691,18.13,NA,18.43,-0.48613551488239376,17.76,-0.9015056327283695,16.92,-0.9652239198521712,17.14,-1.2641699238790565,16.8,-538.6,-683.1,2024-10-11,7,30,2024-10-11T05:30:00Z,0.8889945036807371,222,510.59999999999997,44.11583999999999,-0.7456858382465706,-0.6533567730494357,17.465,17.31
115005,2024,285,800,13.56,1948,15.56,44.32,0.442,56.2,0,-0.5963507796612046,16.8,-0.5104088159826929,16.41,-0.7167297831699977,16.63,-0.65465942486594,17.4,-0.8799409882238746,18.26,-0.6614729096602262,17.5,0.306,0.55058,-101,-0.7697783762702394,18.29,NA,18.5,-0.44742871449397337,17.65,-0.8370292843997172,16.81,-0.9537184058157194,17.02,-1.2148628196141624,16.71,-569.3,-712,2024-10-11,8,0,2024-10-11T06:00:00Z,0.9857948870593034,306,703.8,60.80832,-0.7382473539566202,-0.6672561425520969,17.44,17.223333333333333
115006,2024,285,830,13.94,1948,16.68,40.84,0.544,116.9,0,-0.5852204605909072,16.8,-0.5549175392724504,16.56,-0.6973340166297022,16.61,-0.6562571417199532,17.54,-1.0623596649465565,18.2,-0.651232458204822,17.52,0.453,0.81565,-101,-0.7646054977173614,18.52,NA,18.64,-0.4284900860583508,17.58,-0.809856242278472,16.83,-0.94014931946542,17,-1.196290320095326,16.76,-600.4,-742,2024-10-11,8,30,2024-10-11T06:30:00Z,1.1251754330485435,453,1041.8999999999999,90.02015999999999,-0.7287132872246689,-0.7013711981521303,17.518333333333334,17.241666666666667
115007,2024,285,900,13.93,1948,17.85,35.82,0.533,30.92,0,-0.5770191728548983,16.8,-0.59048748657953,16.85,-0.6906307192046585,16.7,-0.6542284388267519,17.92,-1.0610904180350311,18.2,-0.6479324162348566,17.68,0.555,0.99948,-101,-0.7567919579389396,18.71,NA,18.82,-0.41213911732888997,17.5,-0.8016800605253288,16.98,-0.9286954121715248,17.04,-1.189782988814314,16.9,-632.5,-775,2024-10-11,9,0,2024-10-11T07:00:00Z,1.3146121392127856,555,1276.5,110.2896,-0.7214731401993546,-0.7026658997407274,17.664999999999996,17.351666666666663
115008,2024,285,930,13.82,1948,18.71,30.69,0.9,276.8,0,-0.5733547454391792,16.83,-0.5889152244025886,17.34,-0.6878523237675617,16.76,-0.6654413984239811,18.51,-1.0456139743753794,18.24,-0.647825715807679,18.02,0.661,1.1904,-101,-0.752623318700675,18.95,NA,19,-0.40268078697858234,17.5,-0.8047234635593374,17.3,-0.9097644550084444,17.29,-1.1722701709889187,17.17,-661.3,-804,2024-10-11,9,30,2024-10-11T07:30:00Z,1.4985852144128722,661,1520.3,131.35392,-0.7178072482679683,-0.6979518330247133,17.89,17.595
115009,2024,285,1000,13.94,1948,19.96,25.4,1.278,69.29,0,-0.5722908794152608,16.92,-0.5996180443757625,17.95,-0.6877452746461775,16.93,-0.6784473436308427,19.36,-1.042595677324236,18.4,-0.6575919431422933,18.58,0.743,1.3378,-101,-0.750613096600416,19.22,NA,19.39,-0.3920428589972312,17.51,-0.8032645269994962,17.83,-0.9056062765963736,17.74,-1.1598507294373277,17.59,-687.2,-830,2024-10-11,10,0,2024-10-11T08:00:00Z,1.7437623225513836,743,1708.8999999999999,147.64895999999996,-0.7189405741778141,-0.6990226101678039,18.26,17.976666666666667
115010,2024,285,1030,13.86,1948,21.43,25.47,1.537,123.3,0,-0.5745671551950509,17.04,-0.5337741173693626,18.6,-0.691321133733455,17.24,-0.6879332208234611,20.36,-0.8938395905992814,18.67,-0.6753216487641089,19.29,0.817,1.4702,-101,-0.7643711752106184,19.52,NA,20.17,-0.38563134888415546,17.63,-0.8070408852554902,18.62,-0.9258249614639217,18.4,-1.1689056205907575,18.13,-716,-859,2024-10-11,10,30,2024-10-11T08:30:00Z,1.9076099424266189,817,1879.1,162.35424,-0.7288035292853015,-0.6591215181744797,18.78833333333333,18.49
115011,2024,285,1100,13.82,1948,22.15,21.47,1.654,69.06,0,-0.5783741985412134,17.26,-0.5547233165994505,19.33,-0.7001221755045801,17.8,-0.6966303517210601,21.39,-1.0732866952944862,19.13,-0.6931406201027788,20.14,0.878,1.5804,-101,-0.7695444024577027,20.21,NA,21.44,-0.36763876270008766,17.87,-0.8255349285778725,19.68,-0.9380840036805399,19.23,-1.1554233590978678,18.87,-748,-890,2024-10-11,11,0,2024-10-11T09:00:00Z,2.100565586611379,878,2019.3999999999999,174.47615999999996,-0.7365510263810193,-0.7028648646549351,19.555,19.17
115012,2024,285,1130,13.71,1948,22.96,26.91,1.578,68.92,0,-0.5865678150046799,17.67,-0.5035287305949724,20.31,-0.7225229887161733,18.82,-0.7052950540574581,22.35,-1.0482514973530654,19.7,-0.701705247201922,21.05,0.924,1.6637,-101,-0.7844364346273226,20.83,-4.092155953630632,22.77,-0.3579276290500943,18.33,-0.8634951746702557,20.88,-0.9546298924714135,20.16,-1.1193474564972103,19.84,-776,-916,2024-10-11,11,30,2024-10-11T09:30:00Z,2.053850080495934,924,2125.2,183.61727999999997,-0.7506904369754095,-0.694981655774062,20.433333333333334,20.018333333333334
115013,2024,285,1200,13.75,1948,23.4,25.51,1.718,58.84,0,-0.5931504642342877,18.37,-0.4984411426449953,21.46,-0.7188198562435366,20.33,-0.7049170695376522,23.21,-0.895844233592237,20.39,-0.7112469154675741,21.98,0.944,1.6986,-101,-0.8003062053518647,21.41,-3.2964880786131383,24.16,-0.35795901152867593,19,-0.8878103190753305,22.14,-0.9373388441613286,21.1,-1.0897168176088141,20.96,-800,-937,2024-10-11,12,0,2024-10-11T10:00:00Z,2.1497301872217434,944,2171.2,187.59167999999997,-0.7509064879057339,-0.6702603244617625,21.430000000000003,20.988333333333333
115014,2024,285,1230,12.88,1948,24.05,26.02,2.115,63.65,0,-0.6049635265608395,19.45,-0.5038279799629589,22.69,-0.7301761291596222,21.95,-0.7133600023587398,24.04,-0.7669877765359164,21.15,-0.7293601847164988,22.86,0.969,1.7437,-101,-0.8072382461763482,22.09,-2.5487290440926214,25.71,-0.36876201134736675,19.89,-0.9014763424150266,23.46,-0.9530628607075691,22.06,-1.0558739527063457,22.2,-822,-955,2024-10-11,12,30,2024-10-11T10:30:00Z,2.2203922885424405,969,2228.7,192.55968,-0.7617601529926237,-0.6540828589955535,22.55,22.041666666666668
115015,2024,285,1300,13.71,1948,24.98,23.72,1.92,25.93,0,-0.6306232358260355,20.74,-0.5084530599174836,23.92,-0.7332202295820439,23.6,-0.7134283464232064,24.8,-0.7715068534516762,21.95,-0.7440785671713003,23.71,0.938,1.6875,-101,-0.804752405178474,23.01,-2.085232151870629,27.17,-0.3837977752688907,20.85,-0.9233119223179433,24.77,-0.937150897984045,23.03,-1.0140243714350745,23.49,-843,-972,2024-10-11,13,0,2024-10-11T11:00:00Z,2.420730602761653,938,2157.3999999999996,186.39935999999994,-0.763835022998761,-0.6662296356254588,23.725000000000005,23.115
115016,2024,285,1330,13.66,1948,25.41,22.19,1.973,90.6,0,-0.6427421029716556,21.97,-0.5123827738854798,25.05,-0.726724056515639,25.11,-0.7049885518499771,25.56,-0.760629686375271,22.77,-0.7433693231553545,24.42,0.922,1.6592,-101,-0.8114051419435806,24.29,-1.551085280394557,28.68,-0.3998281545449295,21.87,-0.9336140926478912,26.02,-0.9200990538995937,24.01,-0.966661586065418,24.73,-866,-991,2024-10-11,13,30,2024-10-11T11:30:00Z,2.53345207392126,922,2120.6,183.21984,-0.7611917814360891,-0.6699648061217852,24.936666666666667,24.143333333333334
115017,2024,285,1400,13.7,1948,26.19,20.08,1.749,64.73,0,-0.6466485241666601,22.98,-0.5134738380575025,26.1,-0.7215082885753661,26.46,-0.7012101014287445,26.46,-0.7610536985303298,23.57,-0.7447375992215153,24.98,0.878,1.5798,-101,-0.7933107021818049,25.42,-1.0905024256559752,29.87,-0.41956044586388236,22.91,-0.9193842307763446,27.21,-0.8841908732122449,24.86,-0.9303862303786637,25.73,-887,-1007,2024-10-11,14,0,2024-10-11T12:00:00Z,2.725532620287894,878,2019.3999999999999,174.47615999999996,-0.7493736979129642,-0.6716419624899149,26.008333333333336,25.083333333333332
115018,2024,285,1430,13.62,1948,26.94,17.88,1.82,77.6,0,-0.6575480076722791,23.84,-0.5178977214548978,26.98,-0.7126186784757995,27.58,-0.689647401542433,27.28,-0.7439530372569736,24.3,-0.7507644298860211,25.42,0.847,1.5248,-101,-0.7767791098533962,26.52,-1.0182045175821526,30.9,-0.43717884829499476,24,-0.8805937437783731,28.28,-0.8505969759731908,25.57,-0.897581079434629,26.51,-915,-1029,2024-10-11,14,30,2024-10-11T12:30:00Z,2.9273807425505174,847,1948.1,168.31584,-0.7374380347034197,-0.6660775561342522,26.948333333333334,25.915000000000003
115019,2024,285,1500,13.75,1948,27.11,16.35,1.693,103.6,0,-0.6552487180748624,24.5,-0.5231264608196511,27.69,-0.6968106963646427,28.56,-0.6814298646564031,28.07,-0.7406599691711374,24.96,-0.7586424780926386,25.87,0.736,1.3254,-101,-0.7705723529783557,27.35,-0.9753587169630169,31.75,-0.447518468382717,24.94,-0.8496038948731843,29.18,-0.8344559211560206,26.24,-0.8744518440257346,26.85,-938,-1048,2024-10-11,15,0,2024-10-11T13:00:00Z,3.011903428608456,736,1692.8,146.25792,-0.7277035106460569,-0.6639102542678657,27.745,26.581666666666667
115020,2024,285,1530,13.77,1948,27.72,15.14,1.786,48.23,0,-0.6473047666632233,25.12,-0.523090894010592,28.23,-0.6826944390655616,29.2,-0.6693361732324897,28.71,-0.7205103257564691,25.51,-0.7654144682763556,26.32,0.641,1.1536,-101,-0.7503508785571558,28.24,-0.9323964524789226,32.53,-0.43798000810376414,25.76,-0.817763929492639,29.99,-0.8090026388610508,26.76,-0.8498165983391267,26.9,-953,-1057,2024-10-11,15,30,2024-10-11T13:30:00Z,3.1668181652849703,641,1474.3,127.37952,-0.7117377792758962,-0.6529519251279641,28.426666666666666,27.118333333333336
115021,2024,285,1600,13.79,1948,28.33,14.05,1.562,63.99,0,-0.642535327307223,25.7,-0.5257049498681827,28.57,-0.6667964938491374,29.62,-0.6646524777818584,29.15,-0.712835217578013,25.91,-0.7708317814679642,26.57,0.642,1.1562,-101,-0.7348479341378129,28.79,-0.8951705563853505,33.04,-0.42669765835944873,26.51,-0.7928636762091195,30.48,-0.7968963247068634,27.11,-0.8451036474445734,26.81,-968,-1067,2024-10-11,16,0,2024-10-11T14:00:00Z,3.323843448540789,642,1476.6,127.57824,-0.701145711556579,-0.6457866566965456,28.90166666666666,27.475000000000005
115022,2024,285,1630,13.68,1948,28.26,15.87,1.796,42.74,0,-0.6285568739585361,26.3,-0.5277799593520025,28.77,-0.6625908232861463,29.7,-0.6562770870285628,29.44,-0.7075842315228873,26.15,-0.7737914978924215,26.64,0.521,0.93813,-101,-0.7148398605709685,29.12,-0.8900503306576484,33.41,-0.41944896832607614,27.05,-0.7874491525711625,30.6,-0.7932524702493255,27.31,-0.8447064847434121,26.65,-982,-1076,2024-10-11,16,30,2024-10-11T14:30:00Z,3.2402114973457112,521,1198.3,103.53312,-0.6911034230187079,-0.64321076193291,29.213333333333335,27.643333333333334
115023,2024,285,1700,12.58,1948,27.63,27.99,1.778,220.6,0,-0.6256945478259436,26.81,-0.5353748678629721,28.79,-0.660458209519419,29.48,-0.6569382461134373,29.59,-0.7043692709392989,26.2,-0.777024590574746,26.56,0.407,0.73339,-101,-0.7093493215960028,29.02,-0.8871366418684441,33.52,-0.4134136643923534,27.47,-0.7963446904722391,30.41,-0.7930003643380528,27.4,-0.870116877650987,26.49,-979,-1071,2024-10-11,17,0,2024-10-11T15:00:00Z,2.6731530585609296,407,936.0999999999999,80.87903999999999,-0.689088137878571,-0.6453054168483219,29.30333333333333,27.653333333333336
115024,2024,285,1730,12.36,1948,25.44,29.68,2.322,273.1,0,-0.6150534815967345,27.17,-0.543428553341385,28.58,-0.66444699228599,29.03,-0.6587408208137476,29.44,-0.7032938980065672,26.16,-0.782500135698834,26.37,0.294,0.52931,-101,-0.7055464625803178,28.66,-0.8878821500818618,33.46,-0.4024840537072959,27.76,-0.8049466278514736,29.98,-0.7937507542703612,27.36,-0.8889746090307102,26.31,-945,-1041,2024-10-11,17,30,2024-10-11T15:30:00Z,2.2936762182942463,294,676.1999999999999,58.42367999999998,-0.6875077023094303,-0.6473306537211111,29.186666666666667,27.526666666666667
115025,2024,285,1800,12.33,1948,25.08,27.3,1.385,187.5,0,-0.608857743458618,27.3,-0.5445801508276497,28.14,-0.6775398669585229,28.47,-0.6641196381649627,29.14,-0.7050673567406376,25.99,-0.78874873587865,26.03,0.183,0.3296,-101,-0.7087418962883443,28.23,-0.8867712103400709,33.2,-0.39547446329129504,27.88,-0.8236687171848827,29.38,-0.7931942383168463,27.21,-0.8965398785341306,26.05,-897,-998,2024-10-11,18,0,2024-10-11T16:00:00Z,2.3209428557108565,183,420.9,36.36576,-0.6904906766374588,-0.6515078847846231,28.925,27.245
